Ciclo,Tempo_Total_Previsao,Tempo_Leitura,Tempo_Previsao_Rede,Tempo_Escrita,Entradas,Saidas
5930,0.024448633193969727,0.01595473289489746,0.00018858909606933594,0.008038759231567383,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5931,0.02434515953063965,0.013549566268920898,0.0001914501190185547,0.010312318801879883,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5932,0.025493621826171875,0.016010522842407227,0.00018930435180664062,0.009025335311889648,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5933,0.025774002075195312,0.01485896110534668,0.00030350685119628906,0.010134458541870117,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5934,0.025457143783569336,0.016852617263793945,0.0001926422119140625,0.008144617080688477,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5935,0.02184295654296875,0.013597249984741211,0.0001919269561767578,0.007768869400024414,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5936,0.020899534225463867,0.009276390075683594,0.0002224445343017578,0.011116743087768555,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5937,0.025561094284057617,0.01354074478149414,0.0001919269561767578,0.011539220809936523,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5938,0.02659296989440918,0.011440038681030273,0.00018930435180664062,0.014697074890136719,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5939,0.021131038665771484,0.011300325393676758,0.0002911090850830078,0.00923013687133789,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5940,0.01766824722290039,0.00929713249206543,0.00019240379333496094,0.007905006408691406,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5941,0.020949363708496094,0.01271200180053711,0.0001881122589111328,0.007782697677612305,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5942,0.024500608444213867,0.014696121215820312,0.00019025802612304688,0.009324789047241211,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5943,0.022724151611328125,0.013333559036254883,0.0002040863037109375,0.008920669555664062,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5944,0.023290634155273438,0.013613224029541016,0.00019216537475585938,0.00919342041015625,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5945,0.017693281173706055,0.008998870849609375,0.00031280517578125,0.00811147689819336,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5946,0.02151346206665039,0.012562751770019531,0.00031113624572753906,0.00818181037902832,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5947,0.024413347244262695,0.009209871292114258,0.00019311904907226562,0.014740228652954102,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5948,0.023400306701660156,0.01142573356628418,0.0001971721649169922,0.011358976364135742,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5949,0.021044254302978516,0.011536359786987305,0.00019025802612304688,0.009052753448486328,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5950,0.022007226943969727,0.010100841522216797,0.0001857280731201172,0.011466026306152344,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5951,0.02117609977722168,0.01123809814453125,0.00021529197692871094,0.00945138931274414,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5952,0.028986215591430664,0.019112586975097656,0.00023412704467773438,0.009212970733642578,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5953,0.02299976348876953,0.01349329948425293,0.00022172927856445312,0.008915185928344727,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5954,0.018868446350097656,0.010246753692626953,0.00031566619873046875,0.008029937744140625,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5955,0.026723623275756836,0.013482093811035156,0.0002982616424560547,0.012669086456298828,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5956,0.019999265670776367,0.011444568634033203,0.00019121170043945312,0.008092403411865234,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5957,0.027694225311279297,0.014528036117553711,0.0002014636993408203,0.012485027313232422,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5958,0.02017521858215332,0.011459827423095703,0.00022077560424804688,0.008208990097045898,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5959,0.021155118942260742,0.01133584976196289,0.00023221969604492188,0.009326696395874023,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5960,0.027644634246826172,0.014762639999389648,0.00018906593322753906,0.012423515319824219,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5961,0.02306652069091797,0.015758275985717773,0.00019025802612304688,0.006837606430053711,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5962,0.024319171905517578,0.01462244987487793,0.00019049644470214844,0.009235858917236328,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5963,0.020051956176757812,0.010347366333007812,0.00020813941955566406,0.00919651985168457,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5964,0.02784419059753418,0.010313272476196289,0.00033211708068847656,0.016759872436523438,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5965,0.02430868148803711,0.011278629302978516,0.00018930435180664062,0.012576580047607422,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5966,0.02532029151916504,0.012340068817138672,0.0001976490020751953,0.012503385543823242,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5967,0.019969701766967773,0.010167360305786133,0.00018835067749023438,0.009361982345581055,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5968,0.020915508270263672,0.009227275848388672,0.0002593994140625,0.011033296585083008,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5969,0.024719953536987305,0.010442495346069336,0.0002791881561279297,0.013613700866699219,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5970,0.021982669830322266,0.009088516235351562,0.00019621849060058594,0.012440204620361328,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5971,0.02554798126220703,0.011426210403442383,0.00018858909606933594,0.013662099838256836,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5972,0.02846503257751465,0.014660835266113281,0.00019097328186035156,0.013324499130249023,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5973,0.02118396759033203,0.011419296264648438,0.00019311904907226562,0.00928640365600586,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5974,0.02644801139831543,0.014473199844360352,0.0002753734588623047,0.011285066604614258,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5975,0.016865968704223633,0.00840306282043457,0.00019025802612304688,0.008006095886230469,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5976,0.029644489288330078,0.01792168617248535,0.00019121170043945312,0.011260032653808594,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5977,0.018616914749145508,0.011419296264648438,0.0001900196075439453,0.006741046905517578,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5978,0.027927398681640625,0.012888669967651367,0.0001881122589111328,0.01454472541809082,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5979,0.022257328033447266,0.013515949249267578,0.00018739700317382812,0.008285999298095703,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5980,0.02716231346130371,0.013954639434814453,0.0003077983856201172,0.012466907501220703,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5981,0.022692441940307617,0.01030278205871582,0.00031876564025878906,0.011663675308227539,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5982,0.024264097213745117,0.011253595352172852,0.00020647048950195312,0.012481689453125,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5983,0.025527477264404297,0.01576519012451172,0.00021219253540039062,0.009258270263671875,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5984,0.030354022979736328,0.009164094924926758,0.0003440380096435547,0.020290851593017578,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5985,0.018781423568725586,0.00913691520690918,0.0001900196075439453,0.00920414924621582,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5986,0.030292510986328125,0.013852596282958984,0.00021028518676757812,0.015614032745361328,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5987,0.02568984031677246,0.014992475509643555,0.00019073486328125,0.010236978530883789,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5988,0.022128820419311523,0.010410547256469727,0.0001900196075439453,0.011263132095336914,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5989,0.02628016471862793,0.013607263565063477,0.00019025802612304688,0.012218475341796875,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5990,0.021087169647216797,0.011547327041625977,0.00019168853759765625,0.009081363677978516,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5991,0.029858112335205078,0.01580047607421875,0.00019025802612304688,0.013597965240478516,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5992,0.020282506942749023,0.009382247924804688,0.00018978118896484375,0.01045680046081543,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5993,0.017714977264404297,0.00915670394897461,0.0002627372741699219,0.007937192916870117,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5994,0.022289276123046875,0.013783693313598633,0.0002200603485107422,0.008004426956176758,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5995,0.01929187774658203,0.011568069458007812,0.0002315044403076172,0.00722503662109375,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5996,0.02416849136352539,0.007819652557373047,0.00018715858459472656,0.01592421531677246,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5997,0.019659996032714844,0.011386394500732422,0.0001888275146484375,0.007817745208740234,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
5998,0.02216053009033203,0.010264158248901367,0.00018787384033203125,0.011443376541137695,"[373.0, 373.0, 2000.0, 100.0, 250.0, 0.0, 1.0]","[0.824579119682312, 0.018755940720438957, 0.11780529469251633, 0.03885311260819435, 2.233730356238084e-06, 4.318215360399336e-06]"
