params,num_parameters,num_epochs,epoch_train_time,training_time,backpropagation_time,loss_min,max_cpu_usage,max_ram_usage,accuracy,f1_score,precision,recall,confusion_matrix
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.001, 'weight_decay': 0.0}",43590,64,0.517831563949585,28.5155668258667,1.4705334554661762,0.0042544095776975155,0.0,30.8,99.19647485743909,0.9919149387339744,0.9920144525899853,0.9919647485743909,"[[1892, 2, 0, 0, 0, 0], [18, 1872, 4, 9, 13, 36], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 5, 0, 0, 6, 1928]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.001, 'weight_decay': 0.0005}",43590,64,0.5282778739929199,29.081576347351074,1.5377182063165602,0.0183941088616848,0.0,30.8,98.52255054432348,0.9850218159659735,0.9854943238430695,0.9852255054432348,"[[1894, 0, 0, 0, 0, 0], [32, 1795, 14, 13, 40, 58], [0, 1, 1906, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 2, 0, 0, 11, 1926]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.001, 'weight_decay': 0.0001}",43590,64,0.544940710067749,29.569478273391724,1.5730838608610762,0.008764708414673805,2.5,30.8,98.98047347503024,0.9897327311080022,0.989846974888112,0.9898047347503024,"[[1894, 0, 0, 0, 0, 0], [16, 1857, 6, 10, 25, 38], [0, 1, 1906, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [1, 13, 0, 0, 8, 1917]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0}",169094,64,0.5191805362701416,29.1895272731781,1.5367058279750112,0.04406711459159851,3.3,30.8,90.88474166234664,0.9058047972148434,0.9144249339784808,0.9088474166234664,"[[1878, 0, 0, 16, 0, 0], [44, 1315, 35, 86, 311, 161], [0, 3, 1778, 115, 0, 11], [10, 0, 117, 1844, 24, 0], [0, 18, 0, 46, 1791, 32], [0, 5, 0, 8, 13, 1913]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0005}",169094,64,0.5434796810150146,30.050507307052612,1.6016421000381091,0.06976208090782166,0.8,30.8,93.50267841714187,0.9338553994659659,0.9362676811328862,0.9350267841714187,"[[1792, 43, 34, 11, 14, 0], [25, 1506, 27, 33, 218, 143], [0, 0, 1893, 10, 0, 4], [0, 1, 0, 1994, 0, 0], [0, 52, 0, 12, 1823, 0], [0, 35, 17, 1, 72, 1814]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0001}",169094,64,0.5433859825134277,29.749052047729492,1.5835176621164595,0.034719035029411316,0.0,30.8,93.78780024192154,0.9374867027125809,0.9376728863966479,0.9378780024192155,"[[1891, 1, 0, 2, 0, 0], [58, 1659, 6, 18, 124, 87], [6, 1, 1883, 17, 0, 0], [0, 3, 0, 1992, 0, 0], [0, 195, 0, 0, 1652, 40], [50, 98, 13, 0, 0, 1778]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0}",169094,64,0.5529365539550781,29.787403106689453,1.6014814213082031,0.002596505917608738,0.0,30.8,99.17919474684638,0.9917573965551566,0.991845367314119,0.9917919474684638,"[[1894, 0, 0, 0, 0, 0], [10, 1877, 3, 4, 12, 46], [1, 0, 1906, 0, 0, 0], [0, 14, 0, 1981, 0, 0], [0, 0, 0, 0, 1886, 1], [0, 3, 1, 0, 0, 1935]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0005}",169094,64,0.5423407554626465,29.755399703979492,1.5827282280712338,0.022499291226267815,0.0,30.8,98.41022982547088,0.9839472132289389,0.9842655436391992,0.9841022982547089,"[[1894, 0, 0, 0, 0, 0], [26, 1807, 12, 11, 50, 46], [0, 0, 1907, 0, 0, 0], [0, 4, 0, 1991, 0, 0], [0, 5, 0, 0, 1868, 14], [0, 7, 0, 0, 9, 1923]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0001}",169094,64,0.5329957008361816,29.755102396011353,1.5765977921066703,0.009113376028835773,0.8,30.8,98.85087264558493,0.9884067809973234,0.988597767850723,0.9885087264558493,"[[1894, 0, 0, 0, 0, 0], [30, 1841, 16, 12, 14, 39], [0, 0, 1903, 4, 0, 0], [0, 1, 0, 1994, 0, 0], [0, 7, 0, 0, 1880, 0], [0, 0, 0, 0, 10, 1929]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0}",169094,64,0.5841007232666016,29.60670256614685,1.5676932839246898,0.0018318294314667583,2.5,30.7,99.3433557974771,0.9933923324238456,0.993483476364083,0.9934335579747711,"[[1894, 0, 0, 0, 0, 0], [10, 1880, 3, 11, 15, 33], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 4, 0, 0, 0, 1935]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0005}",169094,64,0.5318102836608887,29.59350562095642,1.5971221766629062,0.017938299104571342,0.0,30.7,98.73855192673233,0.9872867665860869,0.9874654007970574,0.9873855192673233,"[[1893, 1, 0, 0, 0, 0], [19, 1837, 7, 14, 29, 46], [0, 0, 1903, 0, 0, 4], [0, 0, 0, 1995, 0, 0], [0, 11, 0, 0, 1876, 0], [0, 4, 0, 0, 11, 1924]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0001}",169094,64,0.5593645572662354,29.57881498336792,1.5962629855334103,0.008745744824409485,0.0,30.7,99.24831518921721,0.9924273704845352,0.9925381455590607,0.9924831518921721,"[[1894, 0, 0, 0, 0, 0], [17, 1870, 6, 8, 18, 33], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 5, 0, 0, 0, 1934]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.1, 'weight_decay': 0.0}",1798,128,0.40197205543518066,54.04788899421692,1.249768187875276,0.020892927423119545,0.0,30.8,98.16830827717297,0.9815483688926144,0.9816939635382921,0.9816830827717298,"[[1882, 12, 0, 0, 0, 0], [17, 1808, 5, 10, 62, 50], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 6, 0, 0, 1881, 0], [0, 37, 0, 0, 13, 1889]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.1, 'weight_decay': 0.0005}",1798,128,0.39721059799194336,52.73740267753601,1.2401138524432758,0.10061328858137131,0.0,30.8,93.0274753758424,0.9305722125104311,0.9333564479895253,0.9302747537584241,"[[1888, 0, 3, 3, 0, 0], [37, 1727, 21, 18, 75, 74], [5, 0, 1890, 12, 0, 0], [0, 19, 4, 1972, 0, 0], [0, 228, 0, 0, 1659, 0], [22, 216, 12, 6, 52, 1631]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.1, 'weight_decay': 0.0001}",1798,128,0.40578317642211914,53.31237983703613,1.2407128873107198,0.041429344564676285,0.8,30.8,97.30430274753759,0.9727002989689165,0.973410743794407,0.9730430274753759,"[[1885, 0, 0, 3, 0, 6], [25, 1732, 11, 13, 80, 91], [1, 1, 1905, 0, 0, 0], [0, 6, 18, 1971, 0, 0], [0, 16, 0, 0, 1871, 0], [0, 9, 19, 0, 13, 1898]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.01, 'weight_decay': 0.0}",1798,128,0.5195207595825195,53.10451316833496,1.223009222975144,0.004984573926776648,0.8,30.8,98.72127181613962,0.9871434130747297,0.987255233844078,0.9872127181613962,"[[1890, 0, 0, 0, 0, 4], [11, 1850, 6, 8, 25, 52], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 34, 0, 0, 1847, 6], [0, 2, 0, 0, 0, 1937]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.01, 'weight_decay': 0.0005}",1798,128,0.3860037326812744,53.52071404457092,1.2659628844850666,0.08239582180976868,0.8,30.8,96.31933644375324,0.9620772660434592,0.9648741979553519,0.9631933644375325,"[[1890, 0, 1, 3, 0, 0], [40, 1583, 32, 20, 162, 115], [2, 0, 1895, 10, 0, 0], [0, 10, 1, 1984, 0, 0], [0, 1, 0, 0, 1873, 13], [0, 0, 7, 0, 9, 1923]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.01, 'weight_decay': 0.0001}",1798,128,0.38872361183166504,53.25920009613037,1.240424402467497,0.034514378756284714,0.0,30.8,98.41886988076723,0.9839943460631767,0.9843749894253894,0.9841886988076723,"[[1893, 0, 0, 1, 0, 0], [25, 1795, 11, 15, 37, 69], [0, 1, 1906, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 7, 0, 0, 1878, 2], [0, 7, 0, 0, 8, 1924]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.001, 'weight_decay': 0.0}",1798,128,0.40427160263061523,52.49885678291321,1.2029418210079381,0.032543815672397614,0.0,30.8,98.13374805598755,0.9810469265641968,0.9817759425780326,0.9813374805598756,"[[1893, 0, 0, 1, 0, 0], [25, 1760, 12, 16, 63, 76], [1, 0, 1901, 5, 0, 0], [0, 2, 0, 1993, 0, 0], [0, 4, 0, 0, 1883, 0], [0, 0, 0, 0, 11, 1928]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.001, 'weight_decay': 0.0005}",1798,128,0.3899252414703369,53.10278010368347,1.220565678162889,0.10022931545972824,0.0,30.8,96.4575773284949,0.9638258156146657,0.9655434966883083,0.964575773284949,"[[1882, 0, 9, 3, 0, 0], [40, 1641, 26, 21, 123, 101], [7, 0, 1900, 0, 0, 0], [1, 4, 20, 1970, 0, 0], [0, 15, 0, 0, 1852, 20], [0, 3, 10, 0, 7, 1919]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.001, 'weight_decay': 0.0001}",1798,128,0.39536523818969727,53.397939682006836,1.2350788769813685,0.049874696880578995,0.0,30.8,97.90910661828235,0.9786820924695512,0.9797900155135596,0.9790910661828236,"[[1893, 0, 0, 1, 0, 0], [32, 1726, 16, 13, 81, 84], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1885, 2], [0, 0, 2, 0, 11, 1926]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [256], 'learning_rate': 0.1, 'weight_decay': 0.0}",3590,128,0.4005908966064453,54.32681608200073,1.3381001631637195,0.007203150540590286,0.0,30.8,98.71263176084327,0.9870299703124175,0.9873813691905976,0.9871263176084327,"[[1892, 2, 0, 0, 0, 0], [9, 1829, 6, 13, 47, 48], [0, 0, 1905, 2, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 1, 0, 0, 1886, 0], [0, 0, 0, 0, 21, 1918]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [256], 'learning_rate': 0.1, 'weight_decay': 0.0005}",3590,128,0.5203857421875,54.87521576881409,1.3600044198088594,0.08910229057073593,0.0,30.8,95.03196820459651,0.9497019743446817,0.9502828666991139,0.9503196820459651,"[[1879, 11, 0, 3, 0, 1], [38, 1639, 29, 15, 112, 119], [22, 0, 1881, 4, 0, 0], [0, 12, 51, 1920, 12, 0], [0, 89, 0, 0, 1774, 24], [0, 14, 7, 0, 12, 1906]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [256], 'learning_rate': 0.1, 'weight_decay': 0.0001}",3590,128,0.39853930473327637,54.38439226150513,1.3452061748766637,0.044758085161447525,8.3,30.8,96.71677898738552,0.9667303449720002,0.9675964232650975,0.9671677898738552,"[[1894, 0, 0, 0, 0, 0], [37, 1690, 12, 18, 124, 71], [9, 2, 1889, 2, 0, 5], [7, 6, 0, 1982, 0, 0], [0, 26, 0, 0, 1861, 0], [0, 29, 0, 0, 32, 1878]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [256], 'learning_rate': 0.01, 'weight_decay': 0.0}",3590,128,0.39737701416015625,53.82640552520752,1.3231666206003545,0.003078348934650421,0.0,30.8,98.91999308795576,0.9891127074780378,0.989410876763433,0.9891999308795576,"[[1894, 0, 0, 0, 0, 0], [18, 1840, 6, 10, 28, 50], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1874, 13], [0, 0, 0, 0, 0, 1939]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [256], 'learning_rate': 0.01, 'weight_decay': 0.0005}",3590,128,0.43796515464782715,55.367894649505615,1.3650099818523114,0.09282820671796799,0.0,30.8,96.215655780197,0.9611982384740938,0.9637404737459723,0.96215655780197,"[[1884, 0, 7, 1, 0, 2], [39, 1602, 28, 16, 150, 117], [1, 0, 1906, 0, 0, 0], [5, 8, 25, 1957, 0, 0], [0, 6, 0, 0, 1859, 22], [0, 0, 9, 0, 2, 1928]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [256], 'learning_rate': 0.01, 'weight_decay': 0.0001}",3590,128,0.42326784133911133,55.0186984539032,1.361618575814006,0.03668447211384773,0.8,30.8,98.13374805598755,0.981175487192362,0.9814016966924137,0.9813374805598756,"[[1893, 0, 0, 1, 0, 0], [21, 1808, 12, 15, 32, 64], [0, 0, 1902, 5, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 47, 0, 0, 1822, 18], [0, 0, 0, 0, 1, 1938]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [256], 'learning_rate': 0.001, 'weight_decay': 0.0}",3590,128,0.4093942642211914,54.1155059337616,1.3253186512124406,0.024673208594322205,0.8,30.8,98.51391048902713,0.9849516247201283,0.9854160295478872,0.9851391048902713,"[[1894, 0, 0, 0, 0, 0], [26, 1797, 7, 12, 53, 57], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 6, 0, 0, 11, 1922]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [256], 'learning_rate': 0.001, 'weight_decay': 0.0005}",3590,128,0.42011165618896484,54.52732038497925,1.3524769795137448,0.0902491882443428,0.0,30.8,96.57853810264386,0.9651624819459199,0.9663085493577886,0.9657853810264385,"[[1879, 0, 12, 3, 0, 0], [40, 1667, 26, 21, 113, 85], [4, 0, 1903, 0, 0, 0], [2, 4, 20, 1969, 0, 0], [0, 18, 0, 0, 1850, 19], [0, 16, 7, 0, 6, 1910]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [256], 'learning_rate': 0.001, 'weight_decay': 0.0001}",3590,128,0.5156161785125732,54.62430381774902,1.3684643698590142,0.038691338151693344,3.3,30.8,98.20286849835838,0.9817359007122256,0.9824807262072359,0.9820286849835839,"[[1893, 0, 0, 1, 0, 0], [27, 1761, 15, 15, 57, 77], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 2, 0, 0, 1883, 2], [0, 0, 2, 0, 10, 1927]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.1, 'weight_decay': 0.0}",7174,128,0.4785633087158203,57.228795528411865,1.5574827339950499,0.013999361544847488,0.0,30.8,98.29790910661828,0.9828210584554352,0.9833480110715093,0.9829790910661829,"[[1894, 0, 0, 0, 0, 0], [16, 1798, 8, 10, 54, 66], [0, 0, 1907, 0, 0, 0], [0, 0, 2, 1993, 0, 0], [0, 2, 0, 0, 1885, 0], [0, 2, 9, 0, 28, 1900]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.1, 'weight_decay': 0.0005}",7174,128,0.4333951473236084,59.180424451828,1.6782543939221037,0.09088491648435593,0.0,30.9,95.40349058233973,0.9530648294243947,0.9551621497175231,0.9540349058233972,"[[1891, 0, 0, 3, 0, 0], [60, 1587, 16, 23, 137, 129], [37, 0, 1859, 4, 0, 7], [0, 12, 13, 1970, 0, 0], [0, 37, 0, 0, 1847, 3], [11, 0, 7, 0, 33, 1888]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.1, 'weight_decay': 0.0001}",7174,128,0.37711477279663086,58.03884840011597,1.6032779118516942,0.04682549089193344,0.0,30.9,97.0969414204251,0.9706531735681974,0.9711710332578578,0.9709694142042509,"[[1854, 17, 12, 5, 0, 6], [20, 1731, 11, 15, 81, 94], [0, 0, 1894, 12, 0, 1], [0, 21, 0, 1974, 0, 0], [0, 15, 0, 0, 1871, 1], [0, 9, 2, 0, 14, 1914]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.01, 'weight_decay': 0.0}",7174,128,0.4752323627471924,56.750693559646606,1.5342489785545474,0.0012621062342077494,3.3,30.8,99.22239502332815,0.9921717993213748,0.9923327309220864,0.9922239502332815,"[[1894, 0, 0, 0, 0, 0], [10, 1867, 5, 7, 19, 44], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 5, 1934]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.01, 'weight_decay': 0.0005}",7174,128,0.4532034397125244,56.42713642120361,1.5346183963529356,0.09160337597131729,0.0,30.8,96.86365992742354,0.9680938013075625,0.9688067388882542,0.9686365992742354,"[[1887, 4, 0, 3, 0, 0], [36, 1687, 22, 19, 102, 86], [7, 0, 1900, 0, 0, 0], [3, 10, 4, 1978, 0, 0], [0, 13, 0, 0, 1872, 2], [0, 31, 8, 0, 13, 1887]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.01, 'weight_decay': 0.0001}",7174,128,0.3896753787994385,57.80639839172363,1.6105597695479026,0.02240128442645073,0.0,30.8,98.39294971487817,0.9837496606233849,0.9842260994521768,0.9839294971487818,"[[1893, 0, 0, 1, 0, 0], [29, 1796, 9, 13, 42, 63], [0, 1, 1897, 0, 0, 9], [0, 0, 0, 1995, 0, 0], [0, 3, 0, 0, 1884, 0], [0, 3, 0, 0, 13, 1923]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.001, 'weight_decay': 0.0}",7174,128,0.49471592903137207,57.16974115371704,1.5610488602420787,0.011994831264019012,0.0,30.8,98.87679281147399,0.9886655780397958,0.9889310040073218,0.9887679281147399,"[[1894, 0, 0, 0, 0, 0], [18, 1836, 7, 10, 30, 51], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 3, 0, 0, 11, 1925]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.001, 'weight_decay': 0.0005}",7174,128,0.3883810043334961,57.642526626586914,1.6031802560274417,0.09384004771709442,0.0,30.8,96.20701572490064,0.9611363348091676,0.9637133169835153,0.9620701572490064,"[[1869, 0, 23, 2, 0, 0], [38, 1606, 30, 20, 150, 108], [1, 0, 1906, 0, 0, 0], [4, 8, 23, 1960, 0, 0], [0, 2, 0, 0, 1870, 15], [0, 0, 8, 0, 7, 1924]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.001, 'weight_decay': 0.0001}",7174,128,0.47096920013427734,58.82327151298523,1.6691613696761183,0.03389645367860794,0.8,30.8,97.92638672887506,0.9788594992219998,0.9799900277372734,0.9792638672887507,"[[1893, 0, 0, 1, 0, 0], [29, 1726, 14, 15, 86, 82], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 13, 1926]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [1024], 'learning_rate': 0.1, 'weight_decay': 0.0}",14342,128,0.4165208339691162,58.33879899978638,1.6154806528772627,0.008740002289414406,0.0,30.9,98.82495247969587,0.9881385517882897,0.9883517225114012,0.9882495247969587,"[[1894, 0, 0, 0, 0, 0], [16, 1832, 7, 6, 39, 52], [0, 1, 1906, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 11, 0, 0, 1876, 0], [0, 3, 0, 0, 1, 1935]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [1024], 'learning_rate': 0.1, 'weight_decay': 0.0005}",14342,128,0.4282107353210449,58.468674421310425,1.643568870949221,0.0894085019826889,0.0,30.9,95.69725246241576,0.9563607853972798,0.9570091096336196,0.9569725246241576,"[[1857, 11, 19, 3, 0, 4], [29, 1650, 28, 18, 119, 108], [8, 0, 1893, 6, 0, 0], [3, 16, 15, 1961, 0, 0], [0, 60, 0, 0, 1805, 22], [0, 11, 14, 0, 4, 1910]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [1024], 'learning_rate': 0.1, 'weight_decay': 0.0001}",14342,128,0.5000362396240234,58.44126009941101,1.6548279877547378,0.0442882739007473,6.4,30.9,97.49438396405738,0.9746637753655502,0.974959476540483,0.9749438396405737,"[[1894, 0, 0, 0, 0, 0], [38, 1755, 14, 11, 69, 65], [1, 0, 1906, 0, 0, 0], [8, 27, 5, 1955, 0, 0], [0, 22, 0, 0, 1865, 0], [1, 14, 4, 0, 11, 1909]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [1024], 'learning_rate': 0.01, 'weight_decay': 0.0}",14342,128,0.4484901428222656,58.537373304367065,1.6243698300568612,0.0013279701815918088,0.0,30.9,99.18783480214273,0.991827970249992,0.9919830657627309,0.9918783480214274,"[[1894, 0, 0, 0, 0, 0], [14, 1868, 6, 9, 17, 38], [0, 0, 1907, 0, 0, 0], [0, 2, 0, 1993, 0, 0], [0, 0, 0, 0, 1879, 8], [0, 0, 0, 0, 0, 1939]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [1024], 'learning_rate': 0.01, 'weight_decay': 0.0005}",14342,128,0.5595934391021729,58.71840023994446,1.655792162477315,0.07900121808052063,11.3,30.9,96.12925522723346,0.9603922666256085,0.9621982122872677,0.9612925522723346,"[[1892, 0, 0, 2, 0, 0], [48, 1616, 33, 21, 115, 119], [11, 0, 1895, 1, 0, 0], [3, 8, 12, 1972, 0, 0], [0, 27, 0, 0, 1825, 35], [0, 0, 13, 0, 0, 1926]]"
"{'batch_size': 512, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [1024], 'learning_rate': 0.01, 'weight_decay': 0.0001}",14342,128,0.45229196548461914,58.77068281173706,1.6598024988894935,0.030767235904932022,0.0,30.8,98.08190772420943,0.980467632793359,0.9813507529707121,0.9808190772420944,"[[1894, 0, 0, 0, 0, 0], [34, 1745, 13, 16, 65, 79], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 1, 0, 0, 1884, 2], [0, 0, 4, 0, 8, 1927]]"
